header
0.01, 0.01, 0.96, 0.01, 0.01,0.01, 0.01, 0.96, 0.01, 0.01,0.01, 0.01, 0.96, 0.01, 0.01,0.01, 0.01, 0.96, 0.01, 0.01,0.01, 0.01, 0.96, 0.01, 0.01,3
0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,4
0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,4
0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,4
0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,4
0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,4
0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,4
0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,4
0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,4
0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,4
0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,0.01, 0.01, 0.01, 0.96, 0.01,4
0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,5
0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,5
0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,5
0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,5
0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,5
0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,5
0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,5
0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,5
0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,5
0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,0.01, 0.01, 0.01, 0.01, 0.96,5
